Type,Timestamp,ProcessStepName,Parameter,Ignore Tolerance,Pump To Pressure,Pump Pressure,Step Time,Pump Time,Pressure (mTorr),Position (Deg),HF Power (W),HF Reflected Power (W),Lower Magnitude (%),Lower Phase (%),DC Bias (V),CHF3 100 (sccm),Ar 100 (sccm),O2 50 (sccm),CF4 50 (sccm),SF6 100 (sccm),Temp (C),Chiller Temp (C),Endpoint State,Endpoint,Signal Smooth Time (Secs),Endpoint Closed Time (Secs),Endpoint Type,Endpoint Threshold Type,Endpoint Normalisation Time (Secs),Endpoint Normalisation (percent),Endpoint OverEtch Time(Secs),Endpoint Threshold (percent),Endpoint Capture Time (Secs),Endpoint OverEtch (percent),Etch Depth,Refractive Index,Laser Wavelength,Etch Depth[1],Etch Rate,Derivative Smooth Time (Secs),Derivative Gain,Endpoint Type[1],Wavelength 1 (%),Wavelength 2 (%),Wavelength 3 (%),Integration Time (ms),Sample Average,Boxcar Width,Process State,Elapsed Time,taskID,BatchID,LotID,recipe,UID,user
Data, 2024/06/24 19:47:20.000,Chamber Clean,Readbacks,,,7.50E-09,02:41.0,00:00.0,100,11.6,253,3,80.1,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,449.6348,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:21.000,Chamber Clean,Readbacks,,,7.50E-09,02:40.0,00:00.0,100,11.6,253,3,80.1,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,450.6478,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:22.000,Chamber Clean,Readbacks,,,7.50E-09,02:39.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,451.6648,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:23.000,Chamber Clean,Readbacks,,,7.50E-09,02:38.0,00:00.0,100,11.6,253,3,80.1,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,452.6788,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:24.000,Chamber Clean,Readbacks,,,7.50E-09,02:37.0,00:00.0,100.2,11.8,252,3,80.1,31.9,399,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,453.6898,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:25.000,Chamber Clean,Readbacks,,,7.50E-09,02:36.0,00:00.0,99.9,11.8,253,3,80.1,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,454.7538,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:26.000,Chamber Clean,Readbacks,,,7.50E-09,02:35.0,00:00.0,99.8,11.6,253,3,80.1,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,455.7808,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:27.000,Chamber Clean,Readbacks,,,7.50E-09,02:34.0,00:00.0,99.9,11.6,252,3,80.1,31.9,399.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,456.8098,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:28.000,Chamber Clean,Readbacks,,,7.50E-09,02:32.0,00:00.0,100,11.6,253,3,80.1,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,457.8418,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:29.000,Chamber Clean,Readbacks,,,7.50E-09,02:31.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,458.8538,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:30.000,Chamber Clean,Readbacks,,,7.50E-09,02:30.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,459.9148,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:31.000,Chamber Clean,Readbacks,,,7.50E-09,02:29.0,00:00.0,100,11.6,253,3,80.1,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,460.9608,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:32.000,Chamber Clean,Readbacks,,,7.50E-09,02:28.0,00:00.0,100,11.6,253,3,80.1,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,461.9898,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:33.000,Chamber Clean,Readbacks,,,7.50E-09,02:27.0,00:00.0,100,11.6,253,3,80.1,31.9,399.7,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,463.0358,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:34.000,Chamber Clean,Readbacks,,,7.50E-09,02:26.0,00:00.0,99.9,11.6,253,3,80.1,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,464.0798,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:35.000,Chamber Clean,Readbacks,,,7.50E-09,02:25.0,00:00.0,100,11.6,253,3,80.1,31.9,399.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,465.0948,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:36.000,Chamber Clean,Readbacks,,,7.50E-09,02:24.0,00:00.0,100,11.6,253,3,80.1,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,466.1568,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:37.000,Chamber Clean,Readbacks,,,7.50E-09,02:23.0,00:00.0,100,11.6,253,3,80.1,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,467.1998,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:38.000,Chamber Clean,Readbacks,,,7.50E-09,02:22.0,00:00.0,100,11.6,252,3,80.1,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,468.2138,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:39.000,Chamber Clean,Readbacks,,,7.50E-09,02:21.0,00:00.0,100,11.6,252,3,80.1,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,469.2428,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:40.000,Chamber Clean,Readbacks,,,7.50E-09,02:20.0,00:00.0,100,11.6,253,3,80.1,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,470.2598,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:41.000,Chamber Clean,Readbacks,,,7.50E-09,02:19.0,00:00.0,100.1,11.6,252,3,80.1,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,471.2738,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:42.000,Chamber Clean,Readbacks,,,7.50E-09,02:18.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,472.3008,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:43.000,Chamber Clean,Readbacks,,,7.50E-09,02:17.0,00:00.0,100,11.6,253,3,80,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,473.3308,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:44.000,Chamber Clean,Readbacks,,,7.50E-09,02:16.0,00:00.0,100,11.7,253,3,80,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,474.3759,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:45.000,Chamber Clean,Readbacks,,,7.50E-09,02:15.0,00:00.0,100,11.6,253,3,80,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,475.3899,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:46.000,Chamber Clean,Readbacks,,,7.50E-09,02:14.0,00:00.0,100,11.6,253,3,80,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,476.4039,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:47.000,Chamber Clean,Readbacks,,,7.50E-09,02:13.0,00:00.0,100,11.6,253,3,80,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,477.4649,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:48.000,Chamber Clean,Readbacks,,,7.50E-09,02:12.0,00:00.0,100,11.6,253,3,80,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,478.4939,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:49.000,Chamber Clean,Readbacks,,,7.50E-09,02:11.0,00:00.0,100,11.6,253,3,80,31.9,399.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,479.5079,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:50.000,Chamber Clean,Readbacks,,,7.50E-09,02:10.0,00:00.0,100,11.6,253,3,79.9,31.9,399.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,480.5559,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:51.000,Chamber Clean,Readbacks,,,7.50E-09,02:09.0,00:00.0,100,11.6,253,3,79.9,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,481.5989,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:52.000,Chamber Clean,Readbacks,,,7.50E-09,02:08.0,00:00.0,100.1,11.6,253,3,79.9,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,482.6459,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:53.000,Chamber Clean,Readbacks,,,7.50E-09,02:07.0,00:00.0,100.1,11.6,253,3,80,31.9,399.8,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,483.6889,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:54.000,Chamber Clean,Readbacks,,,7.50E-09,02:06.0,00:00.0,100,11.6,253,3,80,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,484.7499,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:55.000,Chamber Clean,Readbacks,,,7.50E-09,02:05.0,00:00.0,100,11.6,253,3,80,31.9,399.8,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,485.7639,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:56.000,Chamber Clean,Readbacks,,,7.50E-09,02:04.0,00:00.0,100,11.6,253,3,80.1,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,486.7769,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:57.000,Chamber Clean,Readbacks,,,7.50E-09,02:03.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,487.7909,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:58.000,Chamber Clean,Readbacks,,,7.50E-09,02:01.0,00:00.0,100,11.6,253,3,80.1,31.9,400,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,488.8389,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:59.000,Chamber Clean,Readbacks,,,7.50E-09,02:01.0,00:00.0,100,11.6,253,3,80.2,31.9,399.9,0,0,49.9,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,489.8839,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:00.000,Chamber Clean,Readbacks,,,7.50E-09,02:00.0,00:00.0,99.8,11.6,253,3,80.2,31.9,400.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,490.8959,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:01.000,Chamber Clean,Readbacks,,,7.50E-09,01:58.0,00:00.0,100,11.6,253,3,80.2,31.9,399.8,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,491.9429,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:02.000,Chamber Clean,Readbacks,,,7.50E-09,01:57.0,00:00.0,100,11.6,253,2,80.2,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,492.9549,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:03.000,Chamber Clean,Readbacks,,,7.50E-09,01:56.0,00:00.0,100.1,11.6,253,2,80.2,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,493.9999,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:04.000,Chamber Clean,Readbacks,,,7.50E-09,01:55.0,00:00.0,100,11.7,253,2,80.1,31.9,400,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,495.0289,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:05.000,Chamber Clean,Readbacks,,,7.50E-09,01:54.0,00:00.0,100,11.6,253,3,80.1,31.9,400,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,496.0619,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:06.000,Chamber Clean,Readbacks,,,7.50E-09,01:53.0,00:00.0,100,11.6,253,3,80.1,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,497.1049,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:07.000,Chamber Clean,Readbacks,,,7.50E-09,01:52.0,00:00.0,100,11.6,253,3,80.1,31.9,399.7,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,498.1179,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:08.000,Chamber Clean,Readbacks,,,7.50E-09,01:51.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,499.1499,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:09.000,Chamber Clean,Readbacks,,,7.50E-09,01:50.0,00:00.0,100,11.6,253,3,80.1,31.9,399.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,500.1649,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:10.000,Chamber Clean,Readbacks,,,7.50E-09,01:49.0,00:00.0,99.9,11.6,253,3,80.1,31.9,400,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,501.1759,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:11.000,Chamber Clean,Readbacks,,,7.50E-09,01:48.0,00:00.0,99.9,11.6,253,3,80.1,31.9,400.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,502.2079,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:12.000,Chamber Clean,Readbacks,,,7.50E-09,01:47.0,00:00.0,99.9,11.6,253,3,80.1,31.9,400,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,503.2359,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:13.000,Chamber Clean,Readbacks,,,7.50E-09,01:46.0,00:00.0,100,11.6,253,3,80.1,31.9,399.7,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,504.2499,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:14.000,Chamber Clean,Readbacks,,,7.50E-09,01:45.0,00:00.0,100,11.6,253,3,80.1,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,505.2959,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:15.000,Chamber Clean,Readbacks,,,7.50E-09,01:44.0,00:00.0,99.9,11.6,253,3,80.1,31.9,399.8,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,506.3399,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:16.000,Chamber Clean,Readbacks,,,7.50E-09,01:43.0,00:00.0,99.9,11.7,253,3,80.1,31.9,400.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,507.3689,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:17.000,Chamber Clean,Readbacks,,,7.50E-09,01:42.0,00:00.0,100,11.7,253,3,80.1,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,508.3829,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:18.000,Chamber Clean,Readbacks,,,7.50E-09,01:41.0,00:00.0,100,11.6,253,3,80.1,31.9,400,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,509.4279,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:19.000,Chamber Clean,Readbacks,,,7.50E-09,01:40.0,00:00.0,100,11.6,252,3,80.1,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,510.489,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:20.000,Chamber Clean,Readbacks,,,7.50E-09,01:39.0,00:00.0,100,11.6,253,3,80.1,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,511.5049,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:21.000,Chamber Clean,Readbacks,,,7.50E-09,01:38.0,00:00.0,99.9,11.6,253,3,80.1,31.9,400.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,512.535,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:22.000,Chamber Clean,Readbacks,,,7.50E-09,01:37.0,00:00.0,99.9,11.6,253,3,80.1,31.9,399.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,513.549,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:23.000,Chamber Clean,Readbacks,,,7.50E-09,01:36.0,00:00.0,100,11.7,253,3,80.1,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,514.5629,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:24.000,Chamber Clean,Readbacks,,,7.50E-09,01:35.0,00:00.0,100,11.6,253,3,80.1,31.9,400,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,515.5739,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:25.000,Chamber Clean,Readbacks,,,7.50E-09,01:34.0,00:00.0,100.1,11.6,253,3,80.1,31.9,400.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,516.6379,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:26.000,Chamber Clean,Readbacks,,,7.50E-09,01:33.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,517.6649,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:27.000,Chamber Clean,Readbacks,,,7.50E-09,01:32.0,00:00.0,100,11.6,253,3,80.1,31.9,400.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,518.7129,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:28.000,Chamber Clean,Readbacks,,,7.50E-09,01:31.0,00:00.0,100,11.6,253,3,80.1,31.9,400.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,519.7389,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:29.000,Chamber Clean,Readbacks,,,7.50E-09,01:30.0,00:00.0,100.1,11.6,253,3,80.1,31.9,400,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,520.7689,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:30.000,Chamber Clean,Readbacks,,,7.50E-09,01:29.0,00:00.0,100,11.6,253,3,80.2,31.9,400.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,521.799,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:31.000,Chamber Clean,Readbacks,,,7.50E-09,01:28.0,00:00.0,100,11.6,253,3,80.2,31.9,399.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,522.8279,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:32.000,Chamber Clean,Readbacks,,,7.50E-09,01:27.0,00:00.0,100.1,11.6,253,3,80.1,31.9,400.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,523.858,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:48:33.000,Chamber Clean,Readbacks,,,7.50E-09,01:26.0,00:00.0,99.9,11.6,253,3,80.1,31.9,399.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,524.887,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
